Z=0.018120 Y=0.266240 OS=0.20 l/Hp=1.743201 [Fe/H]=    0.000 [Alpha/Fe]= 0.00
  M/Msun     logT  logL/Ls   logg    Mv     U-B    B-V    V-R    V-I    V-J    V-H    V-K    V-L    V-M     #(x=-1)    #(x=1.35)    #(x=3)
 0.9652845  3.7434 -0.2007  4.5488  5.378  0.240  0.709  0.402  0.773  1.263  1.654  1.718  1.768  2.146  1.1818E+02  5.5901E+01  2.9152E+01
 1.0261556  3.7601 -0.0693  4.5106  5.008  0.113  0.637  0.362  0.703  1.145  1.491  1.544  1.585  1.926  1.2341E+02  5.0619E+01  2.3883E+01
 1.0886939  3.7758  0.0623  4.4677  4.654  0.045  0.580  0.328  0.640  1.067  1.383  1.435  1.472  1.796  1.3286E+02  4.7270E+01  2.0184E+01
 1.1590146  3.7902  0.1994  4.4153  4.282  0.011  0.532  0.299  0.586  0.968  1.251  1.298  1.328  1.629  1.4268E+02  4.3961E+01  1.6967E+01
 1.2313745  3.8040  0.3322  4.3641  3.922 -0.015  0.486  0.272  0.533  0.862  1.107  1.149  1.171  1.440  1.4741E+02  3.9380E+01  1.3750E+01
 1.3064224  3.8173  0.4615  4.3134  3.578 -0.026  0.443  0.247  0.484  0.765  0.972  1.009  1.026  1.260  1.5614E+02  3.6247E+01  1.1467E+01
 1.3875187  3.8296  0.5900  4.2606  3.240 -0.020  0.405  0.224  0.444  0.679  0.853  0.888  0.898  1.101  1.6356E+02  3.3028E+01  9.4744E+00
 1.4699850  3.8419  0.7098  4.2149  2.932 -0.022  0.363  0.195  0.390  0.605  0.755  0.786  0.790  0.967  1.6293E+02  2.8762E+01  7.5066E+00
 1.5504461  3.8543  0.8194  4.1782  2.647  0.000  0.328  0.174  0.354  0.530  0.662  0.693  0.691  0.850  1.6640E+02  2.5840E+01  6.1634E+00
 1.6363812  3.8657  0.9300  4.1366  2.359  0.045  0.299  0.154  0.324  0.458  0.576  0.608  0.602  0.750  1.8207E+02  2.4871E+01  5.4214E+00
 1.7325203  3.8752  1.0499  4.0791  2.050  0.080  0.270  0.134  0.294  0.396  0.505  0.536  0.528  0.668  2.0921E+02  2.4942E+01  4.9424E+00
 1.8455938  3.8795  1.1857  3.9882  1.707  0.100  0.251  0.123  0.275  0.366  0.468  0.501  0.490  0.625  2.1437E+02  2.2237E+01  3.9959E+00
 1.9468935  3.8742  1.3017  3.8740  1.417  0.098  0.262  0.131  0.285  0.397  0.502  0.535  0.527  0.665  1.6935E+02  1.5584E+01  2.5736E+00
 2.0149449  3.8640  1.3773  3.7728  1.236  0.068  0.286  0.150  0.310  0.460  0.572  0.606  0.604  0.749  1.1468E+02  9.6945E+00  1.5078E+00
 2.0615750  3.8516  1.4273  3.6835  1.114  0.051  0.319  0.169  0.341  0.529  0.656  0.691  0.693  0.853  8.0366E+01  6.4206E+00  9.5968E-01
 2.0953112  3.8386  1.4614  3.6042  1.033  0.058  0.362  0.198  0.395  0.601  0.751  0.789  0.798  0.985  6.0567E+01  4.6493E+00  6.7568E-01
 2.1221415  3.8411  1.5113  3.5697  0.904  0.056  0.353  0.190  0.380  0.586  0.728  0.766  0.773  0.952  3.2565E+01  2.4355E+00  3.4753E-01
 2.1278760  3.8490  1.5355  3.5785  0.838  0.056  0.326  0.172  0.348  0.539  0.668  0.704  0.709  0.871  1.0725E+01  7.9256E-01  1.1214E-01
 2.1328665  3.8595  1.5630  3.5938  0.761  0.090  0.294  0.154  0.319  0.474  0.591  0.626  0.628  0.780  4.0758E+00  2.9996E-01  4.2320E-02
 2.1319517  3.8710  1.5839  3.6187  0.698  0.137  0.257  0.126  0.278  0.396  0.502  0.536  0.532  0.673 -6.2668E-01 -4.6078E-02 -6.4966E-03
 2.1322399  3.8811  1.6073  3.6360  0.637  0.164  0.220  0.106  0.240  0.331  0.427  0.458  0.448  0.578  6.0460E-01  4.4455E-02  6.2677E-03
 2.1325563  3.8915  1.6318  3.6532  0.580  0.177  0.182  0.089  0.204  0.275  0.358  0.388  0.369  0.486  6.3706E-01  4.6826E-02  6.6004E-03
 2.1328769  3.8851  1.6134  3.6461  0.625  0.167  0.205  0.098  0.228  0.313  0.403  0.434  0.423  0.548  5.3098E-01  3.9016E-02  5.4983E-03
 2.1330873  3.8784  1.6101  3.6222  0.636  0.147  0.229  0.112  0.253  0.359  0.455  0.488  0.483  0.613  3.5600E-01  2.6152E-02  3.6848E-03
 2.1332329  3.8680  1.6049  3.5861  0.651  0.119  0.260  0.134  0.286  0.421  0.526  0.561  0.559  0.700  3.3311E-01  2.4466E-02  3.4469E-03
 2.1334204  3.8593  1.6075  3.5489  0.649  0.091  0.287  0.151  0.310  0.472  0.587  0.622  0.622  0.772  4.2457E-01  3.1177E-02  4.3916E-03
 2.1336575  3.8510  1.6110  3.5119  0.645  0.073  0.314  0.166  0.335  0.521  0.647  0.682  0.684  0.845  5.0669E-01  3.7198E-02  5.2388E-03
 2.1339271  3.8429  1.6138  3.4770  0.643  0.070  0.342  0.184  0.369  0.569  0.707  0.745  0.752  0.927  5.6373E-01  4.1373E-02  5.8256E-03
 2.1342212  3.8351  1.6152  3.4445  0.646  0.067  0.369  0.202  0.402  0.619  0.771  0.811  0.824  1.015  6.1537E-01  4.5148E-02  6.3558E-03
 2.1345425  3.8276  1.6151  3.4146  0.656  0.057  0.394  0.218  0.432  0.672  0.840  0.881  0.900  1.107  6.9478E-01  5.0956E-02  7.1715E-03
 2.1349160  3.8204  1.6130  3.3877  0.674  0.046  0.416  0.233  0.457  0.726  0.912  0.956  0.978  1.202  7.6310E-01  5.5944E-02  7.8714E-03
 2.1353056  3.8134  1.6096  3.3632  0.695  0.044  0.439  0.247  0.482  0.778  0.982  1.028  1.054  1.294  7.9186E-01  5.8028E-02  8.1621E-03
 2.1357079  3.8066  1.6053  3.3405  0.718  0.047  0.461  0.261  0.508  0.829  1.050  1.098  1.128  1.385  8.1093E-01  5.9399E-02  8.3523E-03
 2.1361165  3.8001  1.6001  3.3197  0.743  0.054  0.484  0.275  0.535  0.879  1.117  1.167  1.201  1.473  8.1398E-01  5.9596E-02  8.3774E-03
 2.1365218  3.7937  1.5931  3.3016  0.774  0.062  0.507  0.288  0.561  0.928  1.182  1.236  1.272  1.560  8.0379E-01  5.8824E-02  8.2663E-03
 2.1369203  3.7877  1.5842  3.2862  0.810  0.069  0.528  0.301  0.586  0.973  1.243  1.298  1.338  1.639  7.8497E-01  5.7421E-02  8.0667E-03
 2.1373068  3.7818  1.5745  3.2725  0.847  0.076  0.548  0.313  0.609  1.013  1.298  1.355  1.397  1.710  7.5690E-01  5.5344E-02  7.7726E-03
 2.1376772  3.7762  1.5640  3.2605  0.883  0.086  0.569  0.325  0.633  1.046  1.344  1.401  1.445  1.765  7.2698E-01  5.3135E-02  7.4602E-03
 2.1380338  3.7708  1.5499  3.2531  0.928  0.100  0.590  0.336  0.655  1.076  1.385  1.443  1.489  1.816  7.0093E-01  5.1210E-02  7.1880E-03
 2.1383782  3.7656  1.5341  3.2484  0.978  0.115  0.610  0.347  0.676  1.104  1.424  1.483  1.530  1.863  6.6208E-01  4.8354E-02  6.7853E-03
 2.1386959  3.7607  1.5171  3.2456  1.032  0.137  0.632  0.358  0.698  1.138  1.469  1.530  1.580  1.921  6.2396E-01  4.5554E-02  6.3908E-03
 2.1390021  3.7559  1.4999  3.2439  1.087  0.160  0.652  0.370  0.718  1.171  1.514  1.577  1.630  1.978  5.9681E-01  4.3557E-02  6.1092E-03
 2.1392927  3.7514  1.4804  3.2453  1.148  0.187  0.672  0.381  0.737  1.205  1.561  1.627  1.682  2.040  5.6744E-01  4.1400E-02  5.8054E-03
 2.1395696  3.7470  1.4605  3.2478  1.209  0.215  0.693  0.391  0.755  1.236  1.603  1.671  1.729  2.094  5.3663E-01  3.9141E-02  5.4874E-03
 2.1398293  3.7428  1.4406  3.2509  1.270  0.244  0.714  0.399  0.769  1.265  1.642  1.712  1.772  2.144  5.1597E-01  3.7623E-02  5.2735E-03
 2.1400855  3.7387  1.4207  3.2546  1.329  0.273  0.735  0.407  0.782  1.291  1.679  1.750  1.812  2.189  5.0659E-01  3.6928E-02  5.1752E-03
 2.1403359  3.7347  1.4021  3.2573  1.385  0.304  0.756  0.413  0.793  1.317  1.715  1.787  1.851  2.234  4.9592E-01  3.6141E-02  5.0638E-03
 2.1405814  3.7308  1.3848  3.2589  1.438  0.335  0.776  0.420  0.804  1.344  1.751  1.825  1.891  2.279  5.0306E-01  3.6651E-02  5.1343E-03
 2.1408390  3.7269  1.3721  3.2558  1.481  0.366  0.795  0.427  0.816  1.371  1.790  1.864  1.932  2.325  5.0862E-01  3.7046E-02  5.1886E-03
 2.1410901  3.7230  1.3600  3.2526  1.522  0.398  0.813  0.435  0.829  1.399  1.828  1.904  1.973  2.373  5.3602E-01  3.9031E-02  5.4655E-03
 2.1413750  3.7191  1.3588  3.2383  1.540  0.427  0.828  0.445  0.846  1.427  1.869  1.946  2.013  2.420  5.6365E-01  4.1030E-02  5.7443E-03
 2.1416537  3.7153  1.3578  3.2241  1.557  0.455  0.841  0.455  0.862  1.455  1.908  1.987  2.052  2.466  5.7102E-01  4.1554E-02  5.8163E-03
 2.1419460  3.7119  1.3665  3.2017  1.549  0.481  0.854  0.464  0.878  1.479  1.944  2.024  2.087  2.507  5.8920E-01  4.2863E-02  5.9982E-03
 2.1422429  3.7086  1.3799  3.1753  1.529  0.506  0.866  0.473  0.893  1.502  1.976  2.057  2.119  2.544  5.8854E-01  4.2801E-02  5.9881E-03
 2.1425345  3.7055  1.3945  3.1483  1.505  0.531  0.878  0.481  0.907  1.523  2.006  2.088  2.148  2.579  5.9079E-01  4.2951E-02  6.0078E-03
 2.1428337  3.7029  1.4174  3.1151  1.456  0.553  0.889  0.486  0.916  1.540  2.029  2.111  2.173  2.606  5.9051E-01  4.2917E-02  6.0017E-03
 2.1431251  3.7004  1.4397  3.0828  1.410  0.574  0.900  0.492  0.926  1.557  2.052  2.135  2.196  2.632  5.7730E-01  4.1943E-02  5.8642E-03
 2.1434110  3.6981  1.4644  3.0491  1.356  0.594  0.909  0.497  0.934  1.571  2.071  2.155  2.216  2.654  5.6057E-01  4.0715E-02  5.6912E-03
 2.1436856  3.6960  1.4898  3.0154  1.299  0.613  0.919  0.501  0.942  1.583  2.088  2.172  2.234  2.674  5.4320E-01  3.9441E-02  5.5120E-03
 2.1439542  3.6941  1.5150  2.9824  1.243  0.631  0.927  0.506  0.949  1.595  2.104  2.189  2.251  2.693  5.3368E-01  3.8738E-02  5.4127E-03
 2.1442193  3.6923  1.5406  2.9499  1.185  0.648  0.935  0.510  0.955  1.604  2.118  2.204  2.266  2.709  5.2538E-01  3.8125E-02  5.3259E-03
 2.1444796  3.6907  1.5658  2.9181  1.127  0.664  0.942  0.513  0.961  1.613  2.130  2.217  2.280  2.725  5.1390E-01  3.7281E-02  5.2070E-03
 2.1447332  3.6891  1.5903  2.8872  1.071  0.680  0.950  0.517  0.967  1.622  2.142  2.230  2.293  2.739  5.0419E-01  3.6566E-02  5.1061E-03
 2.1449838  3.6875  1.6138  2.8575  1.018  0.697  0.958  0.520  0.973  1.630  2.154  2.242  2.307  2.754  5.0256E-01  3.6439E-02  5.0873E-03
 2.1452358  3.6860  1.6368  2.8285  0.965  0.713  0.965  0.524  0.978  1.639  2.165  2.255  2.320  2.769  4.9744E-01  3.6057E-02  5.0330E-03
 2.1454812  3.6845  1.6591  2.8002  0.915  0.729  0.973  0.527  0.983  1.648  2.177  2.267  2.333  2.783  4.8472E-01  3.5126E-02  4.9022E-03
 2.1457205  3.6830  1.6809  2.7726  0.865  0.745  0.981  0.531  0.988  1.656  2.187  2.279  2.346  2.797  4.8339E-01  3.5020E-02  4.8865E-03
 2.1459646  3.6816  1.7023  2.7456  0.817  0.760  0.988  0.534  0.993  1.665  2.199  2.291  2.360  2.812  4.8358E-01  3.5025E-02  4.8863E-03
 2.1462041  3.6802  1.7232  2.7192  0.769  0.776  0.996  0.536  0.998  1.673  2.211  2.303  2.373  2.826  4.7489E-01  3.4386E-02  4.7963E-03
 2.1464395  3.6788  1.7436  2.6934  0.723  0.791  1.003  0.539  1.002  1.682  2.222  2.315  2.386  2.840  4.6568E-01  3.3711E-02  4.7012E-03
 2.1466698  3.6775  1.7636  2.6682  0.678  0.807  1.010  0.542  1.007  1.690  2.234  2.326  2.399  2.854  4.5599E-01  3.3001E-02  4.6014E-03
 2.1468955  3.6762  1.7831  2.6435  0.635  0.822  1.017  0.545  1.012  1.699  2.246  2.339  2.412  2.869  4.4956E-01  3.2528E-02  4.5346E-03
 2.1471193  3.6749  1.8022  2.6193  0.592  0.836  1.024  0.548  1.017  1.708  2.258  2.352  2.426  2.884  4.4290E-01  3.2038E-02  4.4656E-03
 2.1473384  3.6737  1.8209  2.5957  0.551  0.851  1.031  0.551  1.022  1.717  2.270  2.364  2.439  2.898  4.3021E-01  3.1112E-02  4.3358E-03
 2.1475495  3.6724  1.8391  2.5726  0.510  0.865  1.038  0.553  1.026  1.726  2.281  2.376  2.452  2.913  4.0937E-01  2.9598E-02  4.1242E-03
 2.1477478  3.6712  1.8568  2.5500  0.472  0.880  1.045  0.556  1.031  1.735  2.294  2.389  2.466  2.928  3.9150E-01  2.8300E-02  3.9427E-03
 2.1479410  3.6700  1.8741  2.5279  0.435  0.895  1.051  0.559  1.036  1.745  2.306  2.402  2.479  2.943  3.8258E-01  2.7649E-02  3.8514E-03
 2.1481303  3.6688  1.8910  2.5062  0.398  0.909  1.058  0.562  1.041  1.754  2.318  2.415  2.493  2.958  3.7456E-01  2.7064E-02  3.7694E-03
 2.1483156  3.6677  1.9076  2.4850  0.362  0.923  1.064  0.565  1.046  1.764  2.330  2.427  2.506  2.973  3.6107E-01  2.6084E-02  3.6324E-03
 2.1484914  3.6665  1.9238  2.4643  0.328  0.937  1.070  0.568  1.051  1.773  2.343  2.440  2.520  2.988  3.4710E-01  2.5071E-02  3.4907E-03
 2.1486627  3.6654  1.9397  2.4440  0.294  0.951  1.077  0.571  1.056  1.783  2.356  2.453  2.534  3.004  3.3918E-01  2.4494E-02  3.4100E-03
 2.1488306  3.6643  1.9552  2.4241  0.261  0.964  1.083  0.574  1.062  1.792  2.368  2.466  2.548  3.019  3.3249E-01  2.4006E-02  3.3417E-03
 2.1489952  3.6632  1.9705  2.4045  0.229  0.977  1.089  0.577  1.067  1.801  2.380  2.479  2.561  3.033  3.2523E-01  2.3477E-02  3.2677E-03
 2.1491558  3.6621  1.9854  2.3854  0.198  0.990  1.095  0.579  1.072  1.810  2.393  2.491  2.574  3.048  3.1483E-01  2.2723E-02  3.1623E-03
 2.1493100  3.6611  1.9999  2.3666  0.168  1.003  1.101  0.583  1.077  1.820  2.405  2.505  2.588  3.064  3.0545E-01  2.2042E-02  3.0672E-03
 2.1494613  3.6600  2.0142  2.3483  0.139  1.016  1.106  0.586  1.083  1.830  2.418  2.518  2.602  3.079  2.9996E-01  2.1643E-02  3.0112E-03
 2.1496100  3.6590  2.0282  2.3302  0.110  1.029  1.112  0.589  1.088  1.839  2.430  2.530  2.615  3.094  2.9464E-01  2.1255E-02  2.9570E-03
 2.1497559  3.6580  2.0419  2.3125  0.082  1.041  1.118  0.592  1.093  1.848  2.442  2.543  2.628  3.109  2.8853E-01  2.0811E-02  2.8949E-03
 2.1498985  3.6571  2.0554  2.2952  0.054  1.053  1.123  0.595  1.098  1.857  2.454  2.555  2.641  3.123  2.8026E-01  2.0211E-02  2.8111E-03
 2.1500362  3.6561  2.0685  2.2782  0.028  1.065  1.129  0.598  1.104  1.867  2.466  2.568  2.655  3.138  2.7256E-01  1.9653E-02  2.7332E-03
 2.1501711  3.6551  2.0813  2.2615  0.003  1.077  1.134  0.602  1.110  1.876  2.478  2.581  2.668  3.153  2.6757E-01  1.9291E-02  2.6825E-03
 2.1503037  3.6542  2.0939  2.2452 -0.023  1.088  1.140  0.605  1.116  1.885  2.490  2.593  2.681  3.168  2.6296E-01  1.8956E-02  2.6356E-03
 2.1504340  3.6532  2.1063  2.2291 -0.047  1.099  1.145  0.608  1.122  1.894  2.501  2.605  2.693  3.182  2.5732E-01  1.8546E-02  2.5785E-03
 2.1505611  3.6523  2.1185  2.2133 -0.071  1.110  1.151  0.611  1.127  1.903  2.513  2.618  2.706  3.196  2.5174E-01  1.8141E-02  2.5219E-03
 2.1506858  3.6514  2.1304  2.1979 -0.095  1.121  1.156  0.615  1.133  1.912  2.524  2.630  2.719  3.210  2.4944E-01  1.7974E-02  2.4984E-03
 2.1508105  3.6506  2.1422  2.1826 -0.117  1.132  1.161  0.618  1.140  1.921  2.535  2.641  2.731  3.225  2.4760E-01  1.7838E-02  2.4793E-03
 2.1509334  3.6497  2.1538  2.1676 -0.140  1.143  1.166  0.622  1.146  1.929  2.546  2.653  2.744  3.239  2.4360E-01  1.7548E-02  2.4387E-03
 2.1510541  3.6489  2.1652  2.1528 -0.162  1.153  1.172  0.626  1.153  1.938  2.556  2.665  2.756  3.253  2.3964E-01  1.7260E-02  2.3985E-03
 2.1511730  3.6480  2.1765  2.1383 -0.184  1.163  1.177  0.630  1.159  1.946  2.567  2.676  2.768  3.267  2.3608E-01  1.7001E-02  2.3623E-03
 2.1512902  3.6472  2.1875  2.1240 -0.205  1.173  1.182  0.634  1.166  1.954  2.577  2.687  2.780  3.281  2.3256E-01  1.6746E-02  2.3267E-03
 2.1514055  3.6464  2.1984  2.1100 -0.226  1.183  1.187  0.637  1.172  1.962  2.587  2.698  2.792  3.294  2.2914E-01  1.6497E-02  2.2919E-03
 2.1515193  3.6457  2.2091  2.0962 -0.246  1.193  1.191  0.641  1.178  1.970  2.597  2.709  2.804  3.308  2.2598E-01  1.6268E-02  2.2599E-03
 2.1516315  3.6449  2.2194  2.0827 -0.265  1.202  1.196  0.646  1.186  1.979  2.608  2.721  2.816  3.322  2.2260E-01  1.6023E-02  2.2256E-03
 2.1517419  3.6441  2.2296  2.0695 -0.284  1.212  1.201  0.650  1.193  1.987  2.618  2.732  2.828  3.336  2.1890E-01  1.5755E-02  2.1882E-03
 2.1518504  3.6433  2.2396  2.0564 -0.302  1.221  1.206  0.654  1.199  1.995  2.628  2.743  2.839  3.349  2.1520E-01  1.5486E-02  2.1507E-03
 2.1519571  3.6426  2.2495  2.0436 -0.320  1.230  1.210  0.658  1.207  2.003  2.638  2.754  2.851  3.363  2.1153E-01  1.5221E-02  2.1137E-03
 2.1520620  3.6418  2.2592  2.0310 -0.338  1.239  1.215  0.662  1.213  2.011  2.648  2.765  2.862  3.376  2.0802E-01  1.4966E-02  2.0782E-03
 2.1521651  3.6411  2.2687  2.0186 -0.356  1.248  1.220  0.666  1.220  2.019  2.658  2.776  2.874  3.389  2.0470E-01  1.4726E-02  2.0446E-03
 2.1522667  3.6404  2.2781  2.0064 -0.373  1.257  1.224  0.670  1.227  2.027  2.667  2.786  2.885  3.402  2.0202E-01  1.4531E-02  2.0174E-03
 2.1523671  3.6397  2.2874  1.9943 -0.390  1.265  1.228  0.674  1.234  2.034  2.677  2.797  2.896  3.415  1.9945E-01  1.4345E-02  1.9914E-03
 2.1524661  3.6390  2.2966  1.9824 -0.406  1.273  1.233  0.678  1.240  2.042  2.687  2.808  2.907  3.427  1.9850E-01  1.4275E-02  1.9816E-03
 2.1525657  3.6383  2.3056  1.9707 -0.422  1.281  1.237  0.682  1.247  2.050  2.696  2.818  2.917  3.440  1.9824E-01  1.4255E-02  1.9786E-03
 2.1526644  3.6377  2.3145  1.9592 -0.438  1.289  1.241  0.686  1.253  2.057  2.705  2.829  2.928  3.453  1.9585E-01  1.4081E-02  1.9544E-03
 2.1527615  3.6370  2.3232  1.9478 -0.454  1.297  1.245  0.689  1.260  2.064  2.714  2.839  2.939  3.465  1.9283E-01  1.3863E-02  1.9239E-03
 2.1528572  3.6364  2.3318  1.9366 -0.469  1.305  1.249  0.693  1.266  2.072  2.723  2.849  2.949  3.477  1.8992E-01  1.3652E-02  1.8946E-03
 2.1529514  3.6357  2.3403  1.9256 -0.484  1.313  1.253  0.697  1.273  2.079  2.732  2.859  2.959  3.489  1.8708E-01  1.3447E-02  1.8659E-03
 2.1530443  3.6351  2.3487  1.9148 -0.499  1.320  1.257  0.700  1.279  2.086  2.741  2.868  2.969  3.501  2.1584E-01  1.5512E-02  2.1524E-03
 2.1531673  3.6345  2.3569  1.9041 -0.514  1.328  1.261  0.704  1.285  2.093  2.750  2.878  2.979  3.513  2.7872E-01  2.0028E-02  2.7787E-03
 2.1533230  3.6339  2.3651  1.8935 -0.529  1.335  1.265  0.707  1.290  2.100  2.758  2.887  2.989  3.524  3.3044E-01  2.3741E-02  3.2934E-03
 2.1534977  3.6333  2.3732  1.8832 -0.543  1.342  1.268  0.710  1.296  2.107  2.767  2.897  2.999  3.536  3.4490E-01  2.4776E-02  3.4365E-03
 2.1536679  3.6327  2.3811  1.8730 -0.557  1.349  1.272  0.713  1.302  2.114  2.776  2.906  3.009  3.547  3.3791E-01  2.4269E-02  3.3657E-03
 2.1538356  3.6322  2.3889  1.8629 -0.571  1.356  1.276  0.715  1.307  2.121  2.784  2.915  3.018  3.558  3.3307E-01  2.3917E-02  3.3165E-03
 2.1540009  3.6316  2.3966  1.8529 -0.584  1.363  1.279  0.718  1.313  2.128  2.793  2.924  3.028  3.569  3.2833E-01  2.3572E-02  3.2683E-03
 2.1541639  3.6310  2.4042  1.8432 -0.598  1.370  1.282  0.721  1.318  2.135  2.801  2.933  3.037  3.580  3.2369E-01  2.3235E-02  3.2211E-03
 2.1543246  3.6305  2.4117  1.8335 -0.611  1.376  1.286  0.724  1.323  2.141  2.809  2.942  3.046  3.590  3.1915E-01  2.2905E-02  3.1750E-03
 2.1544831  3.6300  2.4191  1.8240 -0.624  1.383  1.289  0.727  1.328  2.148  2.817  2.950  3.055  3.601  3.1470E-01  2.2582E-02  3.1298E-03
 2.1546393  3.6294  2.4264  1.8146 -0.637  1.389  1.292  0.729  1.333  2.154  2.825  2.959  3.064  3.611  1.5625E-01  1.1210E-02  1.5536E-03

age(Gyr)= 1.200 140 points
 0.4000000  3.4663 -1.9296  4.7868 12.864  1.381  1.771  1.517  3.346  5.223  5.820  6.161  6.460  7.358  2.5690E+01  9.2904E+01  2.0194E+02
 0.4256903  3.4877 -1.8184  4.7880 12.113  1.276  1.648  1.348  3.026  4.717  5.316  5.616  5.874  6.748  5.1402E+01  1.6685E+02  3.3643E+02
 0.4514018  3.5090 -1.7066  4.7868 11.378  1.174  1.538  1.203  2.711  4.207  4.824  5.084  5.304  6.151  5.1069E+01  1.4448E+02  2.6448E+02
 0.4767597  3.5302 -1.5950  4.7837 10.634  1.117  1.495  1.083  2.370  3.644  4.278  4.502  4.684  5.496  5.2001E+01  1.2911E+02  2.1563E+02
 0.5034025  3.5512 -1.4834  4.7797  9.986  1.144  1.480  0.993  2.072  3.194  3.841  4.037  4.192  4.965  5.7315E+01  1.2486E+02  1.9024E+02
 0.5340749  3.5718 -1.3694  4.7740  9.449  1.211  1.447  0.930  1.871  2.895  3.545  3.719  3.866  4.612  6.2183E+01  1.1833E+02  1.6398E+02
 0.5655856  3.5922 -1.2560  4.7672  8.931  1.252  1.396  0.879  1.711  2.597  3.244  3.397  3.540  4.247  6.4131E+01  1.0663E+02  1.3439E+02
 0.5982061  3.6122 -1.1421  4.7577  8.450  1.245  1.330  0.812  1.536  2.363  2.999  3.127  3.253  3.899  7.5385E+01  1.0893E+02  1.2444E+02
 0.6409711  3.6311 -1.0152  4.7359  7.991  1.204  1.260  0.737  1.366  2.207  2.828  2.939  3.043  3.641  8.7860E+01  1.0881E+02  1.1157E+02
 0.6860662  3.6494 -0.8871  4.7105  7.548  1.127  1.183  0.669  1.221  2.061  2.661  2.763  2.860  3.423  9.1910E+01  9.7078E+01  8.9007E+01
 0.7328811  3.6672 -0.7603  4.6838  7.097  0.996  1.089  0.595  1.080  1.882  2.446  2.542  2.630  3.155  9.4486E+01  8.5517E+01  7.0343E+01
 0.7805521  3.6847 -0.6353  4.6564  6.662  0.828  0.991  0.527  0.964  1.698  2.221  2.309  2.386  2.872  9.8370E+01  7.6650E+01  5.6754E+01
 0.8312512  3.7017 -0.5103  4.6266  6.270  0.632  0.901  0.484  0.897  1.550  2.034  2.115  2.184  2.636  1.0142E+02  6.8311E+01  4.5658E+01
 0.8819712  3.7181 -0.3871  4.5949  5.916  0.460  0.821  0.452  0.851  1.442  1.901  1.977  2.038  2.471  1.0280E+02  6.0184E+01  3.6453E+01
 0.9340512  3.7343 -0.2674  4.5647  5.570  0.315  0.748  0.421  0.803  1.328  1.744  1.813  1.868  2.267  1.0356E+02  5.3045E+01  2.9248E+01
 0.9855315  3.7499 -0.1499  4.5331  5.232  0.181  0.679  0.386  0.745  1.212  1.583  1.642  1.688  2.048  1.0799E+02  4.8594E+01  2.4465E+01
 1.0420367  3.7647 -0.0293  4.4957  4.901  0.088  0.619  0.352  0.684  1.123  1.460  1.513  1.554  1.890  1.1457E+02  4.5322E+01  2.0844E+01
 1.1001004  3.7787  0.0925  4.4535  4.573  0.036  0.570  0.323  0.629  1.051  1.362  1.413  1.449  1.771  1.2221E+02  4.2461E+01  1.7827E+01
 1.1642478  3.7915  0.2194  4.4024  4.228  0.008  0.527  0.297  0.580  0.957  1.236  1.282  1.312  1.611  1.3071E+02  3.9832E+01  1.5253E+01
 1.2308069  3.8040  0.3420  4.3540  3.898 -0.016  0.486  0.273  0.532  0.862  1.107  1.148  1.171  1.439  1.3585E+02  3.6324E+01  1.2689E+01
 1.3000942  3.8159  0.4631  4.3044  3.575 -0.024  0.447  0.250  0.490  0.773  0.983  1.021  1.038  1.275  1.4597E+02  3.4247E+01  1.0915E+01
 1.3767722  3.8268  0.5866  4.2494  3.251 -0.021  0.413  0.229  0.453  0.697  0.876  0.912  0.923  1.133  1.5619E+02  3.2099E+01  9.3213E+00
 1.4562872  3.8376  0.7043  4.1992  2.948 -0.021  0.376  0.205  0.408  0.630  0.786  0.819  0.826  1.009  1.6174E+02  2.9132E+01  7.7113E+00
 1.5385125  3.8480  0.8195  4.1493  2.652 -0.011  0.344  0.183  0.369  0.568  0.707  0.738  0.740  0.905  1.7430E+02  2.7520E+01  6.6414E+00
 1.6305835  3.8565  0.9417  4.0862  2.335  0.020  0.322  0.168  0.346  0.513  0.641  0.673  0.671  0.827  1.9825E+02  2.7273E+01  5.9759E+00
 1.7367578  3.8600  1.0775  3.9920  1.990  0.039  0.309  0.161  0.333  0.487  0.609  0.642  0.639  0.791  2.0262E+02  2.4234E+01  4.8126E+00
 1.8332007  3.8546  1.1949  3.8765  1.698  0.032  0.317  0.168  0.341  0.516  0.643  0.676  0.676  0.833  1.6015E+02  1.6984E+01  3.0985E+00
 1.8969083  3.8438  1.2684  3.7747  1.518  0.036  0.349  0.189  0.379  0.577  0.718  0.754  0.760  0.934  1.0647E+02  1.0375E+01  1.7829E+00
 1.9396725  3.8312  1.3129  3.6897  1.414  0.041  0.390  0.214  0.427  0.654  0.820  0.859  0.873  1.075  8.2810E+01  7.6131E+00  1.2558E+00
 1.9797184  3.8208  1.3629  3.6069  1.304  0.036  0.421  0.234  0.461  0.728  0.919  0.961  0.980  1.206  5.4958E+01  4.8473E+00  7.7661E-01
 1.9946302  3.8282  1.4056  3.5969  1.186  0.033  0.395  0.220  0.433  0.674  0.840  0.880  0.897  1.099  2.1784E+01  1.8781E+00  2.9611E-01
 2.0015026  3.8373  1.4366  3.6041  1.101  0.030  0.363  0.198  0.391  0.617  0.763  0.800  0.810  0.991  6.9076E+00  5.9051E-01  9.2551E-02
 2.0015378  3.8494  1.4601  3.6286  1.032  0.044  0.325  0.174  0.349  0.543  0.671  0.707  0.711  0.873  4.0659E-01  3.4684E-02  5.4277E-03
